licensee_name,licence_number,premises_address,grade,demerit_points,suspension_start_date,suspension_end_date
CHUA YAN GEK,HG10228002,HOUGANG AVE 1 BLK 105 Stall No 02-28,A,na,na,na
KOO PENG MENG,HG10227002,HOUGANG AVE 1 BLK 105 Stall No 02-27,A,na,na,na
KUA CHEE POU,HG10226002,HOUGANG AVE 1 BLK 105 Stall No 02-26,A,na,na,na
TAN BAK MUAY,HG10225002,HOUGANG AVE 1 BLK 105 Stall No 02-25,A,na,na,na
YEE MENG YONG,HG10224001,HOUGANG AVE 1 BLK 105 Stall No 02-24,A,na,na,na
LEONG YUEN HENG,HG10223001,HOUGANG AVE 1 BLK 105 Stall No 02-23,A,na,na,na
TEO SIEW YONG,HG10222002,HOUGANG AVE 1 BLK 105 Stall No 02-22,A,na,na,na
TENG BOON CHEOW,HG10221003,HOUGANG AVE 1 BLK 105 Stall No 02-21,A,na,na,na
TAY ENG CHIANG,HG10220002,HOUGANG AVE 1 BLK 105 Stall No 02-20,B,na,na,na
TENG SUN FOH,HG10219002,HOUGANG AVE 1 BLK 105 Stall No 02-19,A,na,na,na
LING MEE KING,HG10218002,HOUGANG AVE 1 BLK 105 Stall No 02-18,B,na,na,na
CHENG QIUYUN,HG10217002,HOUGANG AVE 1 BLK 105 Stall No 02-17,B,na,na,na
CHOO SOCK KIANG,HG10216002,HOUGANG AVE 1 BLK 105 Stall No 02-16,A,na,na,na
YEOH WOON SIEW (YANG WENXIU),HG10215002,HOUGANG AVE 1 BLK 105 Stall No 02-15,A,na,na,na
KHOO LAM CHOON,HG10214002,HOUGANG AVE 1 BLK 105 Stall No 02-14,A,na,na,na
NG CHIN PHONG,HG10213002,HOUGANG AVE 1 BLK 105 Stall No 02-13,B,na,na,na
TOH SOON CHAI,HG10212001,HOUGANG AVE 1 BLK 105 Stall No 02-12,A,na,na,na
JAU LIP HENG,HG10211002,HOUGANG AVE 1 BLK 105 Stall No 02-11,A,na,na,na
NG BOO LENG,HG10210002,HOUGANG AVE 1 BLK 105 Stall No 02-10,A,na,na,na
TOH SIEW ENG,HG10209002,HOUGANG AVE 1 BLK 105 Stall No 02-09,B,na,na,na
NG MUI KANG,HG10208002,HOUGANG AVE 1 BLK 105 Stall No 02-08,A,na,na,na
ONG PENG SAY,HG10207001,HOUGANG AVE 1 BLK 105 Stall No 02-07,A,na,na,na
TIONG HUEY LIAN,HG10206003,HOUGANG AVE 1 BLK 105 Stall No 02-06,na,na,na,na
KANG GOH YANG,HG10206002,HOUGANG AVE 1 BLK 105 Stall No 02-06,A,na,na,na
NG BUAY HUAT,HG10205002,HOUGANG AVE 1 BLK 105 Stall No 02-05,A,na,na,na
NEO JEE BOY,HG10204002,HOUGANG AVE 1 BLK 105 Stall No 02-04,A,na,na,na
KHIEW SEE MOY,HG10203002,HOUGANG AVE 1 BLK 105 Stall No 02-03,B,na,na,na
AW LEE YAH,HG10202001,HOUGANG AVE 1 BLK 105 Stall No 02-02,B,na,na,na
VINCE LEE CHUANYAO,HG10201003,HOUGANG AVE 1 BLK 105 Stall No 02-01,B,na,na,na
"SONG ZHE'AO, DESMOND KRUGER",HA20172003,BLK 14 HAIG ROAD Stall No 01-72,A,na,na,na
"SONG ZHE'AO, DESMOND KRUGER",HA20171003,BLK 14 HAIG ROAD Stall No 01-71,A,na,na,na
SIM POH TIN,HA20170002,BLK 14 HAIG ROAD Stall No 01-70,B,na,na,na
TAN YEW KWANG,HA20169002,BLK 14 HAIG ROAD Stall No 01-69,A,na,na,na
ONG BENG SENG,HA20168002,BLK 14 HAIG ROAD Stall No 01-68,A,na,na,na
SEE SOO HAU,HA20167001,BLK 14 HAIG ROAD Stall No 01-67,B,na,na,na
TING SAI BEEN,HA20166003,BLK 14 HAIG ROAD Stall No 01-66,B,na,na,na
QUEK KHUAY CHUAH,HA20165002,BLK 14 HAIG ROAD Stall No 01-65,A,na,na,na
ONG SAY TEE,HA20164002,BLK 14 HAIG ROAD Stall No 01-64,B,na,na,na
CHENG KIM ANN,HA20163002,BLK 14 HAIG ROAD Stall No 01-63,B,na,na,na
TAN THIAM CHYE,HA20162002,BLK 14 HAIG ROAD Stall No 01-62,A,na,na,na
HUANG YONGHENG,HA20161001,BLK 14 HAIG ROAD Stall No 01-61,B,na,na,na
CHUA NGIOK KEW,HA20160002,BLK 14 HAIG ROAD Stall No 01-60,B,na,na,na
LOW KIM SER,HA20159002,BLK 14 HAIG ROAD Stall No 01-59,B,na,na,na
ARIEL ENG,HA20158003,BLK 14 HAIG ROAD Stall No 01-58,B,na,na,na
NEO AH KEOW,HA20157002,BLK 14 HAIG ROAD Stall No 01-57,A,na,na,na
CHUA ENG HOCK,HA20156003,BLK 14 HAIG ROAD Stall No 01-56,A,na,na,na
SEAH BEE GEOK,HA20155002,BLK 14 HAIG ROAD Stall No 01-55,B,na,na,na
CHUA ENG HOCK,HA20154003,BLK 14 HAIG ROAD Stall No 01-54,A,na,na,na
NG KOK HIANG,HA20153002,BLK 14 HAIG ROAD Stall No 01-53,A,na,na,na
WANG HOO YONG,HA20152001,BLK 14 HAIG ROAD Stall No 01-52,B,na,na,na
LIN CHAM MENG,HA20151002,BLK 14 HAIG ROAD Stall No 01-51,A,na,na,na
MAH AH LAK,HA20150001,BLK 14 HAIG ROAD Stall No 01-50,B,na,na,na
LOI WEE KIT,HA20149003,BLK 14 HAIG ROAD Stall No 01-49,B,na,na,na
CHANG AH SAY,HA20148001,BLK 14 HAIG ROAD Stall No 01-48,A,na,na,na
LOH YOKE CHUN,HA20147002,BLK 14 HAIG ROAD Stall No 01-47,A,na,na,na
TAN CHIN HUAT,HA20146003,BLK 14 HAIG ROAD Stall No 01-46,B,na,na,na
GOH CHEH HUANG,HA20145002,BLK 14 HAIG ROAD Stall No 01-45,B,na,na,na
KOH SENG HONG,HA20144003,BLK 14 HAIG ROAD Stall No 01-44,B,na,na,na
LIM CHOON HUAT,HA20143002,BLK 14 HAIG ROAD Stall No 01-43,B,na,na,na
ONG BENG SENG,HA20142002,BLK 14 HAIG ROAD Stall No 01-42,B,na,na,na
LAM CHOON FOONG,HA20141002,BLK 14 HAIG ROAD Stall No 01-41,B,na,na,na
TANG JOO CHOK,HA20140001,BLK 14 HAIG ROAD Stall No 01-40,B,na,na,na
LIM HWA CHENG,HA20139003,BLK 14 HAIG ROAD Stall No 01-39,B,na,na,na
POH LIAN SENG,HA20138002,BLK 14 HAIG ROAD Stall No 01-38,B,na,na,na
YEO HENG CHEW,HA20137003,BLK 14 HAIG ROAD Stall No 01-37,B,na,na,na
TAI NYAN SIEW,HA20136001,BLK 14 HAIG ROAD Stall No 01-36,B,na,na,na
XUE YUHUA,HA20135003,BLK 14 HAIG ROAD Stall No 01-35,B,na,na,na
LOI WEE KIT,HA20134002,BLK 14 HAIG ROAD Stall No 01-34,B,na,na,na
LING HANG HUA,HA20133002,BLK 14 HAIG ROAD Stall No 01-33,B,na,na,na
TAY BEE WAH,HA20132002,BLK 14 HAIG ROAD Stall No 01-32,A,na,na,na
LEE KIM CHOO,HA20131003,BLK 14 HAIG ROAD Stall No 01-31,B,na,na,na
HENG AH SIM,HA20130003,BLK 14 HAIG ROAD Stall No 01-30,B,na,na,na
HUANG LIFEN,HA20129003,BLK 14 HAIG ROAD Stall No 01-29,B,na,na,na
KIEO KIAM HOCK,HA20128003,BLK 14 HAIG ROAD Stall No 01-28,B,na,na,na
NASIMA BEGAM MOHAMED JAINUDEEN,HA20127003,BLK 14 HAIG ROAD Stall No 01-27,B,na,na,na
MEERA MOHIADEENN BIN M MOHAMED NORDIN,HA20126001,BLK 14 HAIG ROAD Stall No 01-26,A,na,na,na
ADUMAY MOHAMED JAINUDEEN,HA20125002,BLK 14 HAIG ROAD Stall No 01-25,B,na,na,na
HAJJAH AESAH BINTE WASNAP,HA20124002,BLK 14 HAIG ROAD Stall No 01-24,B,na,na,na
AMINAH BTE BAKAR,HA20123002,BLK 14 HAIG ROAD Stall No 01-23,A,na,na,na
NG HO SOON,HA20122002,BLK 14 HAIG ROAD Stall No 01-22,A,na,na,na
AFANDI BIN AHMAT,HA20121002,BLK 14 HAIG ROAD Stall No 01-21,B,na,na,na
RUGIAH BINTE MAJID,HA20120002,BLK 14 HAIG ROAD Stall No 01-20,B,na,na,na
MADALIAH BINTE HAJI DAHLAN,HA20119002,BLK 14 HAIG ROAD Stall No 01-19,A,na,na,na
ASNAH BTE SLAMAT,HA20118001,BLK 14 HAIG ROAD Stall No 01-18,A,na,na,na
QUTBUDDIN KHAN S/O MD JUMAN KHAN @BABU KHAN,HA20117002,BLK 14 HAIG ROAD Stall No 01-17,B,na,na,na
MUHAMMAD FAIZAL BIN AHMAD FODALI,HA20116003,BLK 14 HAIG ROAD Stall No 01-16,B,na,na,na
MERIAH BTE HARON,HA20115002,BLK 14 HAIG ROAD Stall No 01-15,B,na,na,na
RAHMATUNISAH BINTE SHAIK MOHD SAHIB,HA20114002,BLK 14 HAIG ROAD Stall No 01-14,B,na,na,na
QUTBUDDIN KHAN S/O MD JUMAN KHAN @BABU KHAN,HA20113001,BLK 14 HAIG ROAD Stall No 01-13,B,4,na,na
BAHARUDIN BIN ABDULLAH,HA20112002,BLK 14 HAIG ROAD Stall No 01-12,B,na,na,na
MUSTAFA AL BAKRI BIN HJ ABDUL RAHMAN,HA20111002,BLK 14 HAIG ROAD Stall No 01-11,B,na,na,na
MOHD HANAFE BIN OMAR,HA20110002,BLK 14 HAIG ROAD Stall No 01-10,B,na,na,na
BAJAR RAHMAN NOORUNNISHA,HA20109001,BLK 14 HAIG ROAD Stall No 01-09,B,na,na,na
AMINUDDIN BIN HASHIM,HA20108001,BLK 14 HAIG ROAD Stall No 01-08,A,na,na,na
NOORAISHA BINTE MOHAMAD HASHIM,HA20107002,BLK 14 HAIG ROAD Stall No 01-07,A,na,na,na
ZAINAL ARIFFIN BIN HASHIM,HA20106002,BLK 14 HAIG ROAD Stall No 01-06,A,na,na,na
KADER MOHIDEEN MOHAMED HAJALI,HA20105003,BLK 14 HAIG ROAD Stall No 01-05,B,na,na,na
HAJJAH MOHIDEEN KADER BEEBI,HA20104002,BLK 14 HAIG ROAD Stall No 01-04,A,na,na,na
SALMI @SALMAH BT ABU ALI,HA20103002,BLK 14 HAIG ROAD Stall No 01-03,A,na,na,na
ZAITON BTE HUSSAIN,HA20102002,BLK 14 HAIG ROAD Stall No 01-02,B,na,na,na
BAJAR RAHMAN SYED ABUTHAHIR,HA20101002,BLK 14 HAIG ROAD Stall No 01-01,A,na,na,na
FARIDAH BINTE MOHAMAD YUSOF,GS102169002,GEYLANG SERAI MARKET Stall No 02-169,A,na,na,na
ANG TIN SENG,GS102168001,GEYLANG SERAI MARKET Stall No 02-168,B,na,na,na
MARDIAH BINTI KAMARUDIN,GS102167002,GEYLANG SERAI MARKET Stall No 02-167,A,na,na,na
HAJI ABDUL RAZAK BIN MOHAMED ISMAIL,GS102166001,GEYLANG SERAI MARKET Stall No 02-166,A,na,na,na
NUR HIDAYAH BINTE KAMARUDIN,GS102165002,GEYLANG SERAI MARKET Stall No 02-165,A,na,na,na
TAN WEE WAN,GS102164001,GEYLANG SERAI MARKET Stall No 02-164,A,na,na,na
SADIAH BINTE OTHMAN,GS102163001,GEYLANG SERAI MARKET Stall No 02-163,A,na,na,na
HAMIDAH BINTE ABOO BAKAR MARICAN,GS102162001,GEYLANG SERAI MARKET Stall No 02-162,B,na,na,na
KADER MAIDEEN S/O ABDUL MAJEED,GS102161001,GEYLANG SERAI MARKET Stall No 02-161,A,na,na,na
PUA SUAN HO,GS102160001,GEYLANG SERAI MARKET Stall No 02-160,A,na,na,na
SALMAH BEE D/O CHALAN HOUS HASSAN,GS102159002,GEYLANG SERAI MARKET Stall No 02-159,B,na,na,na
MOHAMED SALLEH BIN ABU TALIB,GS102158002,GEYLANG SERAI MARKET Stall No 02-158,B,na,na,na
ZAHRAH BINTE HAJI AHMAD,GS102157002,GEYLANG SERAI MARKET Stall No 02-157,A,na,na,na
YOUSOFF BIN MOHAMMAD,GS102156002,GEYLANG SERAI MARKET Stall No 02-156,B,na,na,na
YUNOS BIN ABDUL JABBAR,GS102155001,GEYLANG SERAI MARKET Stall No 02-155,A,na,na,na
JUMAIAH BINTE AMIR,GS102154002,GEYLANG SERAI MARKET Stall No 02-154,A,na,na,na
BADARIAH BINTI BUSU,GS102153002,GEYLANG SERAI MARKET Stall No 02-153,A,na,na,na
HAJIJAH BINTE MOHAMED,GS102152002,GEYLANG SERAI MARKET Stall No 02-152,A,na,na,na
OSMAN BIN SUDIN,GS102151001,GEYLANG SERAI MARKET Stall No 02-151,B,na,na,na
JAMILAH BINTE MOHAMAD ARSHAD,GS102150001,GEYLANG SERAI MARKET Stall No 02-150,A,na,na,na
YAP POO NEO,GS102149001,GEYLANG SERAI MARKET Stall No 02-149,A,na,na,na
SHAITON BEE BEE D/O V SICKANDER,GS102148001,GEYLANG SERAI MARKET Stall No 02-148,A,na,na,na
RAHMAT BIN SAWIE @RAHMAT BIN SAWI,GS102147001,GEYLANG SERAI MARKET Stall No 02-147,B,na,na,na
SHEIK A HAMID BIN SHEIK,GS102146001,GEYLANG SERAI MARKET Stall No 02-146,B,na,na,na
ROKIAH BTE ALI,GS102145001,GEYLANG SERAI MARKET Stall No 02-145,B,na,na,na
MUHAMMAD FADZIL BIN MOHAMED SHAHRIR,GS102144003,GEYLANG SERAI MARKET Stall No 02-144,A,na,na,na
MUSNI BTE JURI,GS102143002,GEYLANG SERAI MARKET Stall No 02-143,A,na,na,na
CHE`NORDIN ANI BIN CHE'MUSTAFA,GS102142002,GEYLANG SERAI MARKET Stall No 02-142,B,0,na,na
KHATIJAH BINTE ISHAK,GS102141001,GEYLANG SERAI MARKET Stall No 02-141,A,na,na,na
ABDULLAH BIN MOHAMED SALLEH,GS102140002,GEYLANG SERAI MARKET Stall No 02-140,A,na,na,na
OSMAN BIN MOHD DOM,GS102139002,GEYLANG SERAI MARKET Stall No 02-139,A,na,na,na
ATISAH BINTE MOHAMED NASIR,GS102137001,GEYLANG SERAI MARKET Stall No 02-137,A,na,na,na
HAJA MAIDIN BIN ABDUL RAZAK,GS102135004,GEYLANG SERAI MARKET Stall No 02-135,A,na,na,na
JUAY TIAN POH,GS102134001,GEYLANG SERAI MARKET Stall No 02-134,A,na,na,na
ABDUL MUTALIB BIN ABDUL RAHMAN,GS102133001,GEYLANG SERAI MARKET Stall No 02-133,B,na,na,na
SAPIAH BT MOHAMED,GS102132002,GEYLANG SERAI MARKET Stall No 02-132,A,na,na,na
CHENG HENG KAI,GS102131001,GEYLANG SERAI MARKET Stall No 02-131,A,na,na,na
LOH SOO SENG,GS102130002,GEYLANG SERAI MARKET Stall No 02-130,B,na,na,na
HUSIN BIN ABDUL KADEH,GS102129003,GEYLANG SERAI MARKET Stall No 02-129,A,na,na,na
HABIB RAMZANBEHAM,GS102128002,GEYLANG SERAI MARKET Stall No 02-128,A,na,na,na
MOHAMED AFZAL KHAN BIN MOHAMED NOSHAD,GS102127002,GEYLANG SERAI MARKET Stall No 02-127,A,na,na,na
HAJARA ALAUDEEN,GS102126002,GEYLANG SERAI MARKET Stall No 02-126,B,na,na,na
HAN KIM HIONG,GS102125001,GEYLANG SERAI MARKET Stall No 02-125,B,na,na,na
MOHAMED FAROUK,GS102124001,GEYLANG SERAI MARKET Stall No 02-124,B,na,na,na
SUKARTI BINTE DAWAMI,GS102123002,GEYLANG SERAI MARKET Stall No 02-123,A,na,na,na
RAHMAH BINTE MAT,GS102122002,GEYLANG SERAI MARKET Stall No 02-122,A,na,na,na
MOHD SAHARI BIN SULAIMAN,GS102121001,GEYLANG SERAI MARKET Stall No 02-121,B,na,na,na
JUWITA BINTE OTHMAN,GS102120002,GEYLANG SERAI MARKET Stall No 02-120,A,na,na,na
ZAHARAH BINTE SAMAT,GS102119001,GEYLANG SERAI MARKET Stall No 02-119,B,na,na,na
ZAINAH BINTI BAKAR,GS102118002,GEYLANG SERAI MARKET Stall No 02-118,A,na,na,na
JALIANAH BTE JIDIN @ JALIANAH BTE AHMAD,GS102117002,GEYLANG SERAI MARKET Stall No 02-117,A,na,na,na
BAKIS AMMAL D/O MOHD Z,GS102116001,GEYLANG SERAI MARKET Stall No 02-116,A,na,na,na
NOREINI BINTE MOHMAD SALLEH,GS102115001,GEYLANG SERAI MARKET Stall No 02-115,B,na,na,na
SYED ALI BIN SYED ALWEE ALHABSHEE,GS102114001,GEYLANG SERAI MARKET Stall No 02-114,A,na,na,na
ASIAH BINTE HAJI HASHIM,GS102113001,GEYLANG SERAI MARKET Stall No 02-113,B,na,na,na
ROSNAH BTE SAMSULIN,GS102112002,GEYLANG SERAI MARKET Stall No 02-112,B,na,na,na
RUSLI BIN MUHAMAD,GS102111001,GEYLANG SERAI MARKET Stall No 02-111,A,na,na,na
HAN TIEW YAH,GS102110001,GEYLANG SERAI MARKET Stall No 02-110,A,na,na,na
BANON BINTE YAHAYA,GS102109001,GEYLANG SERAI MARKET Stall No 02-109,A,na,na,na
DARA BINTE MADIN,GS102108002,GEYLANG SERAI MARKET Stall No 02-108,A,na,na,na
BEDAH BINTE MADIN,GS102107002,GEYLANG SERAI MARKET Stall No 02-107,A,na,na,na
WONG TAI FOOK,GMFB156003,GOLDEN MILE FOOD CENTRE Stall No B1-56,B,na,na,na
THIEN CHOR MENG,GMFB153002,GOLDEN MILE FOOD CENTRE Stall No B1-53,B,na,na,na
QUEK SOK HUI (GUO SHUHUI),GMFB152002,GOLDEN MILE FOOD CENTRE Stall No B1-52,B,na,na,na
WEE KHENG SENG,GMFB151003,GOLDEN MILE FOOD CENTRE Stall No B1-51,B,na,na,na
CHONG YOKE WENG,GMFB150003,GOLDEN MILE FOOD CENTRE Stall No B1-50,B,na,na,na
OEI CHOON HO,GMFB148002,GOLDEN MILE FOOD CENTRE Stall No B1-48,B,na,na,na
CHIW POH CHENG,GMFB147002,GOLDEN MILE FOOD CENTRE Stall No B1-47,B,na,na,na
SENG SIOW PENG (CHENG XIAOPING),GMFB146005,GOLDEN MILE FOOD CENTRE Stall No B1-46,B,na,na,na
CHNG FANG KHIANG,GMFB144002,GOLDEN MILE FOOD CENTRE Stall No B1-44,B,na,na,na
PEH RUI HAI,GMFB143003,GOLDEN MILE FOOD CENTRE Stall No B1-43,B,na,na,na
TAN LAY CHUAN,GMFB141002,GOLDEN MILE FOOD CENTRE Stall No B1-41,B,na,na,na
CHEW SIEW TIANG,GMFB140002,GOLDEN MILE FOOD CENTRE Stall No B1-40,B,na,na,na
ANG JIM BIN,GMFB139002,GOLDEN MILE FOOD CENTRE Stall No B1-39,B,na,na,na
TAN CHONG SOONG,GMFB137002,GOLDEN MILE FOOD CENTRE Stall No B1-37,na,na,na,na
KEE GEK HOON (JI YUFEN),GMFB136004,GOLDEN MILE FOOD CENTRE Stall No B1-36,B,na,na,na
KOH GUEK CHENG,GMFB135002,GOLDEN MILE FOOD CENTRE Stall No B1-35,B,na,na,na
LEO ANN KWANG,GMFB134002,GOLDEN MILE FOOD CENTRE Stall No B1-34,B,na,na,na
KEE BOON SENG,GMFB133004,GOLDEN MILE FOOD CENTRE Stall No B1-33,B,na,na,na
MOHAMMED YAKOOB ABDUL HAMEED,GMFB132004,GOLDEN MILE FOOD CENTRE Stall No B1-32,na,na,na,na
MOHAMED IQBAL FARISHA FARVEEN,GMFB125003,GOLDEN MILE FOOD CENTRE Stall No B1-25,B,na,na,na
RAMLI WONG LAI KAY,GMFB123004,GOLDEN MILE FOOD CENTRE Stall No B1-23,B,na,na,na
HAJA ALAUDEEN S/O M ISMAIL,GMFB122002,GOLDEN MILE FOOD CENTRE Stall No B1-22,B,na,na,na
TAN GEK LIM,GMFB121003,GOLDEN MILE FOOD CENTRE Stall No B1-21,B,na,na,na
ABUBAKKAR S/O AMEER BACHA,GMFB118002,GOLDEN MILE FOOD CENTRE Stall No B1-18,B,na,na,na
ALLAWDEEN BIN MOHAMED KASSIM,GMFB117002,GOLDEN MILE FOOD CENTRE Stall No B1-17,B,na,na,na
PARISHAL,GMFB116002,GOLDEN MILE FOOD CENTRE Stall No B1-16,B,na,na,na
ANISAH FARVEEN ABDULLAH,GMFB115005,GOLDEN MILE FOOD CENTRE Stall No B1-15,B,na,na,na
MOHAMED IQBAL BIN ABDUL KADAR,GMFB114002,GOLDEN MILE FOOD CENTRE Stall No B1-14,B,na,na,na
MOHAMED IQBAL BIN ABDUL KADAR,GMFB113002,GOLDEN MILE FOOD CENTRE Stall No B1-13,B,na,na,na
AMARJIT SINGH,GMFB112002,GOLDEN MILE FOOD CENTRE Stall No B1-12,B,na,na,na
TAHAR BIN MOHD YUNOS,GMFB110002,GOLDEN MILE FOOD CENTRE Stall No B1-10,B,na,na,na
ZAKKARRIA S/O BAHARUDEEN,GMFB109002,GOLDEN MILE FOOD CENTRE Stall No B1-09,B,6,na,na
NG SAI CHOO,GMFB108002,GOLDEN MILE FOOD CENTRE Stall No B1-08,B,na,na,na
ABDULLAH BIN JAMAL MOHAMMAD,GMFB106002,GOLDEN MILE FOOD CENTRE Stall No B1-06,B,na,na,na
NG SAI CHOO,GMFB105002,GOLDEN MILE FOOD CENTRE Stall No B1-05,B,na,na,na
PHUA GEK SIA,GMFB104003,GOLDEN MILE FOOD CENTRE Stall No B1-04,A,na,na,na
YAP KHEK PHIN,GMF0199002,GOLDEN MILE FOOD CENTRE Stall No 01-99,B,na,na,na
YAP KHEK PHIN,GMF0198004,GOLDEN MILE FOOD CENTRE Stall No 01-98,B,na,na,na
WONG LENG HEE,GMF0197002,GOLDEN MILE FOOD CENTRE Stall No 01-97,A,na,na,na
KUA SIEW LUAN @ KUA SIEW YOCK,GMF0195002,GOLDEN MILE FOOD CENTRE Stall No 01-95,B,na,na,na
CHIMSANTIA SAIPIN,GMF0194003,GOLDEN MILE FOOD CENTRE Stall No 01-94,B,na,na,na
HO KIAN TIONG,GMF0192002,GOLDEN MILE FOOD CENTRE Stall No 01-92,B,na,na,na
TAN HONG CHYE,GMF0191002,GOLDEN MILE FOOD CENTRE Stall No 01-91,A,na,na,na
LOY TOCK KIN @FOO TOCK KIN,GMF0189003,GOLDEN MILE FOOD CENTRE Stall No 01-89,B,na,na,na
LAM KUM CHI @ LOI KUM CHEE,GMF0184002,GOLDEN MILE FOOD CENTRE Stall No 01-84,B,na,na,na
KANG SOH HONG,GMF0181002,GOLDEN MILE FOOD CENTRE Stall No 01-81,B,na,na,na
KOH THIAM HOCK,GMF0179002,GOLDEN MILE FOOD CENTRE Stall No 01-79,B,na,na,na
CHEW AH BAH,GMF0178002,GOLDEN MILE FOOD CENTRE Stall No 01-78,B,na,na,na
SAELEE PORNJIT,GMF0177007,GOLDEN MILE FOOD CENTRE Stall No 01-77,B,na,na,na
CHEN PING HUI,GMF0176002,GOLDEN MILE FOOD CENTRE Stall No 01-76,B,na,na,na
NG GEOK KWAN @ WEE GEOK KWAN,GMF0175002,GOLDEN MILE FOOD CENTRE Stall No 01-75,A,na,na,na
NGOH SIEW CHOON,GMF0174002,GOLDEN MILE FOOD CENTRE Stall No 01-74,B,na,na,na
PAN NIP CHANG,GMF0173003,GOLDEN MILE FOOD CENTRE Stall No 01-73,B,na,na,na
TAN PUAY HUANG,GMF0172002,GOLDEN MILE FOOD CENTRE Stall No 01-72,B,na,na,na
LIM TECK SHIONG (LIN DEXIONG),GMF0171002,GOLDEN MILE FOOD CENTRE Stall No 01-71,B,na,na,na
CHIA THONG SOON,GMF0170002,GOLDEN MILE FOOD CENTRE Stall No 01-70,B,na,na,na
TING YING SIN,GMF0169002,GOLDEN MILE FOOD CENTRE Stall No 01-69,B,na,na,na
KWOK HONG HO,GMF0166002,GOLDEN MILE FOOD CENTRE Stall No 01-66,B,na,na,na
ONG SEOW TEE,GMF0164005,GOLDEN MILE FOOD CENTRE Stall No 01-64,na,na,na,na
TEO YONG HWEE,GMF0163006,GOLDEN MILE FOOD CENTRE Stall No 01-63,B,na,na,na
HA THI NGOAN,GMF0161008,GOLDEN MILE FOOD CENTRE Stall No 01-61,A,na,na,na
YEO TECK KIANG (YANG ZHUQIANG),GMF0159002,GOLDEN MILE FOOD CENTRE Stall No 01-59,B,na,na,na
YEO HWEE SENG,GMF0158003,GOLDEN MILE FOOD CENTRE Stall No 01-58,B,na,na,na
CHNG FANG KHIANG,GMF0157004,GOLDEN MILE FOOD CENTRE Stall No 01-57,B,na,na,na
GOH AH AI,GMF01108003,GOLDEN MILE FOOD CENTRE Stall No 01-108,B,na,na,na
CHEN YAU MOOI,GMF01105003,GOLDEN MILE FOOD CENTRE Stall No 01-105,B,na,na,na
TAY ZHUN FOH,GMF01104003,GOLDEN MILE FOOD CENTRE Stall No 01-104,na,na,na,na
NGUYEN THI NGOC TUYEN,GM20172001,BLK 20 GHIM MOH ROAD Stall No 01-72,A,na,na,na
TEO CHENG KAI,GM20171001,BLK 20 GHIM MOH ROAD Stall No 01-71,A,na,na,na
LEE GEK CHEW,GM20170001,BLK 20 GHIM MOH ROAD Stall No 01-70,A,na,na,na
HON LAP MO,GM20169001,BLK 20 GHIM MOH ROAD Stall No 01-69,A,na,na,na
HO KIN KEONG,GM20168002,BLK 20 GHIM MOH ROAD Stall No 01-68,A,na,na,na
LEE CHIN HUA,GM20167001,BLK 20 GHIM MOH ROAD Stall No 01-67,A,na,na,na
CHAN CHONG MENG,GM20166001,BLK 20 GHIM MOH ROAD Stall No 01-66,A,na,na,na
CHAN CHONG MENG,GM20165001,BLK 20 GHIM MOH ROAD Stall No 01-65,na,na,na,na
TOH YEOW PUTT,GM20163001,BLK 20 GHIM MOH ROAD Stall No 01-63,B,na,na,na
NTUC FOODFARE CO-OPERATIVE LTD,GM20162001,BLK 20 GHIM MOH ROAD Stall No 01-62,A,na,na,na
WANG ZHI,GM20161001,BLK 20 GHIM MOH ROAD Stall No 01-61,B,na,na,na
TAN MENG SAN,GM20160001,BLK 20 GHIM MOH ROAD Stall No 01-60,A,na,na,na
TAN HUI YONG,GM20159001,BLK 20 GHIM MOH ROAD Stall No 01-59,A,na,na,na
ONG KAH HUAT,GM20158001,BLK 20 GHIM MOH ROAD Stall No 01-58,A,na,na,na
LI HUI,GM20157001,BLK 20 GHIM MOH ROAD Stall No 01-57,B,na,na,na
LIM KOK LEONG (LIN GUOLIANG),GM20156001,BLK 20 GHIM MOH ROAD Stall No 01-56,A,na,na,na
CHEE CHEONG LAN,GM20155001,BLK 20 GHIM MOH ROAD Stall No 01-55,A,na,na,na
LEE SAH BAH,GM20154001,BLK 20 GHIM MOH ROAD Stall No 01-54,A,na,na,na
LEE SAH BAH,GM20153001,BLK 20 GHIM MOH ROAD Stall No 01-53,A,na,na,na
NG HWEE TENG,GM20152001,BLK 20 GHIM MOH ROAD Stall No 01-52,A,na,na,na
KAN SIN KHIM,GM20151002,BLK 20 GHIM MOH ROAD Stall No 01-51,A,na,na,na
TAN AH WHATT,GM20150001,BLK 20 GHIM MOH ROAD Stall No 01-50,A,na,na,na
WILLIAM WONG WEE MING,GM20149002,BLK 20 GHIM MOH ROAD Stall No 01-49,A,na,na,na
KAN SIN KHIM,GM20148002,BLK 20 GHIM MOH ROAD Stall No 01-48,A,na,na,na
LEE WEE TECK (LI WEIDE),GM20147002,BLK 20 GHIM MOH ROAD Stall No 01-47,A,na,na,na
TANG YIANG KANG (DONG YUANJING),GM20146001,BLK 20 GHIM MOH ROAD Stall No 01-46,A,na,na,na
LEE TIONG LENG,GM20145001,BLK 20 GHIM MOH ROAD Stall No 01-45,B,na,na,na
YONG WENG FATT,GM20144001,BLK 20 GHIM MOH ROAD Stall No 01-44,B,na,na,na
ONG KAH HUAT,GM20143001,BLK 20 GHIM MOH ROAD Stall No 01-43,B,na,na,na
